Timestamp,File Path,Program Name,SHA-1 Hash,Timeline Entry Number,Entry Type,Timestamp Description,Raw Entry
,,Microsoft.DesktopAppInstaller,,385,ShimcacheProgramEntry,,"{""cache_entry_position"":384,""controlset"":1,""data_size"":60,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0,0,4,0,0,4,0,0,0,0,0,0,0,64,0,0,0,4,0,0,0,0,0,0,0],""entry_type"":{""Program"":{""raw_entry"":""00000009\t0001001527880000\t000a000062200000\t8664\tMicrosoft.DesktopAppInstaller\t8wekyb3d8bbwe\t"",""unknown_u32"":""00000009"",""architecture"":""Amd64"",""program_name"":""Microsoft.DesktopAppInstaller"",""program_version"":""1.21.10120.0"",""sdk_version"":""10.0.25120.0"",""publisher_id"":""8wekyb3d8bbwe"",""neutral"":false}},""executed"":null,""last_modified_ts"":null,""path_size"":184,""signature"":""10ts""}"
,,Microsoft.BingWeather,,386,ShimcacheProgramEntry,,"{""cache_entry_position"":385,""controlset"":1,""data_size"":36,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0],""entry_type"":{""Program"":{""raw_entry"":""00000009\t0003000200090000\t000a00004a430000\t8664\tMicrosoft.BingWeather\t8wekyb3d8bbwe\t"",""unknown_u32"":""00000009"",""architecture"":""Amd64"",""program_name"":""Microsoft.BingWeather"",""program_version"":""3.2.9.0"",""sdk_version"":""10.0.19011.0"",""publisher_id"":""8wekyb3d8bbwe"",""neutral"":false}},""executed"":null,""last_modified_ts"":null,""path_size"":168,""signature"":""10ts""}"
,,Microsoft.BingNews,,387,ShimcacheProgramEntry,,"{""cache_entry_position"":386,""controlset"":1,""data_size"":36,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0],""entry_type"":{""Program"":{""raw_entry"":""00000009\t0001000000020000\t000a00004a430000\t8664\tMicrosoft.BingNews\t8wekyb3d8bbwe\t"",""unknown_u32"":""00000009"",""architecture"":""Amd64"",""program_name"":""Microsoft.BingNews"",""program_version"":""1.0.2.0"",""sdk_version"":""10.0.19011.0"",""publisher_id"":""8wekyb3d8bbwe"",""neutral"":false}},""executed"":null,""last_modified_ts"":null,""path_size"":162,""signature"":""10ts""}"
,,Microsoft.VCLibs.140.00,,388,ShimcacheProgramEntry,,"{""cache_entry_position"":387,""controlset"":1,""data_size"":36,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0],""entry_type"":{""Program"":{""raw_entry"":""00000009\t000e000077f00000\t000a0000273a0000\t8664\tMicrosoft.VCLibs.140.00\t8wekyb3d8bbwe\t"",""unknown_u32"":""00000009"",""architecture"":""Amd64"",""program_name"":""Microsoft.VCLibs.140.00"",""program_version"":""14.0.30704.0"",""sdk_version"":""10.0.10042.0"",""publisher_id"":""8wekyb3d8bbwe"",""neutral"":false}},""executed"":null,""last_modified_ts"":null,""path_size"":172,""signature"":""10ts""}"
,,Microsoft.UI.Xaml.2.8,,389,ShimcacheProgramEntry,,"{""cache_entry_position"":388,""controlset"":1,""data_size"":36,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0],""entry_type"":{""Program"":{""raw_entry"":""00000009\t0008090675310000\t000a000047ba0000\t8664\tMicrosoft.UI.Xaml.2.8\t8wekyb3d8bbwe\t"",""unknown_u32"":""00000009"",""architecture"":""Amd64"",""program_name"":""Microsoft.UI.Xaml.2.8"",""program_version"":""8.2310.30001.0"",""sdk_version"":""10.0.18362.0"",""publisher_id"":""8wekyb3d8bbwe"",""neutral"":false}},""executed"":null,""last_modified_ts"":null,""path_size"":168,""signature"":""10ts""}"
,,Microsoft.VCLibs.140.00.UWPDesktop,,390,ShimcacheProgramEntry,,"{""cache_entry_position"":389,""controlset"":1,""data_size"":36,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0],""entry_type"":{""Program"":{""raw_entry"":""00000009\t000e000077f00000\t000a0000273a0000\t8664\tMicrosoft.VCLibs.140.00.UWPDesktop\t8wekyb3d8bbwe\t"",""unknown_u32"":""00000009"",""architecture"":""Amd64"",""program_name"":""Microsoft.VCLibs.140.00.UWPDesktop"",""program_version"":""14.0.30704.0"",""sdk_version"":""10.0.10042.0"",""publisher_id"":""8wekyb3d8bbwe"",""neutral"":false}},""executed"":null,""last_modified_ts"":null,""path_size"":194,""signature"":""10ts""}"
,,Microsoft.NET.Native.Framework.2.2,,391,ShimcacheProgramEntry,,"{""cache_entry_position"":390,""controlset"":1,""data_size"":36,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0],""entry_type"":{""Program"":{""raw_entry"":""00000009\t0002000273480000\t000a000027410000\t8664\tMicrosoft.NET.Native.Framework.2.2\t8wekyb3d8bbwe\t"",""unknown_u32"":""00000009"",""architecture"":""Amd64"",""program_name"":""Microsoft.NET.Native.Framework.2.2"",""program_version"":""2.2.29512.0"",""sdk_version"":""10.0.10049.0"",""publisher_id"":""8wekyb3d8bbwe"",""neutral"":false}},""executed"":null,""last_modified_ts"":null,""path_size"":194,""signature"":""10ts""}"
,,Microsoft.NET.Native.Runtime.2.2,,392,ShimcacheProgramEntry,,"{""cache_entry_position"":391,""controlset"":1,""data_size"":36,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0],""entry_type"":{""Program"":{""raw_entry"":""00000009\t000200026fbc0000\t000a000027410000\t8664\tMicrosoft.NET.Native.Runtime.2.2\t8wekyb3d8bbwe\t"",""unknown_u32"":""00000009"",""architecture"":""Amd64"",""program_name"":""Microsoft.NET.Native.Runtime.2.2"",""program_version"":""2.2.28604.0"",""sdk_version"":""10.0.10049.0"",""publisher_id"":""8wekyb3d8bbwe"",""neutral"":false}},""executed"":null,""last_modified_ts"":null,""path_size"":190,""signature"":""10ts""}"
,,Microsoft.WindowsAppRuntime.1.3,,393,ShimcacheProgramEntry,,"{""cache_entry_position"":392,""controlset"":1,""data_size"":36,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0],""entry_type"":{""Program"":{""raw_entry"":""00000009\t0bb803a607700000\t000c000000000000\t8664\tMicrosoft.WindowsAppRuntime.1.3\t8wekyb3d8bbwe\t"",""unknown_u32"":""00000009"",""architecture"":""Amd64"",""program_name"":""Microsoft.WindowsAppRuntime.1.3"",""program_version"":""3000.934.1904.0"",""sdk_version"":""12.0.0.0"",""publisher_id"":""8wekyb3d8bbwe"",""neutral"":false}},""executed"":null,""last_modified_ts"":null,""path_size"":188,""signature"":""10ts""}"
,,Windows.PrintDialog,,394,ShimcacheProgramEntry,,"{""cache_entry_position"":393,""controlset"":1,""data_size"":36,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0],""entry_type"":{""Program"":{""raw_entry"":""0000000b\t0006000200030000\t000c000000000000\t8664\tWindows.PrintDialog\tcw5n1h2txyewy\tneutral"",""unknown_u32"":""0000000b"",""architecture"":""Amd64"",""program_name"":""Windows.PrintDialog"",""program_version"":""6.2.3.0"",""sdk_version"":""12.0.0.0"",""publisher_id"":""cw5n1h2txyewy"",""neutral"":true}},""executed"":null,""last_modified_ts"":null,""path_size"":178,""signature"":""10ts""}"
,,windows.immersivecontrolpanel,,395,ShimcacheProgramEntry,,"{""cache_entry_position"":394,""controlset"":1,""data_size"":580,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0,0,4,0,0,4,0,0,0,0,0,0,0,64,0,0,0,4,0,0,0,0,0,0,0,1,0,100,134,200,1,0,0,208,51,36,0,74,52,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0],""entry_type"":{""Program"":{""raw_entry"":""0000000b\t000a0000000803e8\t000a000065f40001\t8664\twindows.immersivecontrolpanel\tcw5n1h2txyewy\tneutral"",""unknown_u32"":""0000000b"",""architecture"":""Amd64"",""program_name"":""windows.immersivecontrolpanel"",""program_version"":""10.0.8.1000"",""sdk_version"":""10.0.26100.1"",""publisher_id"":""cw5n1h2txyewy"",""neutral"":true}},""executed"":null,""last_modified_ts"":null,""path_size"":198,""signature"":""10ts""}"
,,Windows.CBSPreview,,396,ShimcacheProgramEntry,,"{""cache_entry_position"":395,""controlset"":1,""data_size"":36,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0],""entry_type"":{""Program"":{""raw_entry"":""0000000b\t000a00004c7c03e8\t000a000042990000\t8664\tWindows.CBSPreview\tcw5n1h2txyewy\tneutral"",""unknown_u32"":""0000000b"",""architecture"":""Amd64"",""program_name"":""Windows.CBSPreview"",""program_version"":""10.0.19580.1000"",""sdk_version"":""10.0.17049.0"",""publisher_id"":""cw5n1h2txyewy"",""neutral"":true}},""executed"":null,""last_modified_ts"":null,""path_size"":176,""signature"":""10ts""}"
,,NcsiUwpApp,,397,ShimcacheProgramEntry,,"{""cache_entry_position"":396,""controlset"":1,""data_size"":60,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0,0,4,0,0,4,0,0,0,0,0,0,0,64,0,0,0,4,0,0,0,0,0,0,0],""entry_type"":{""Program"":{""raw_entry"":""0000000b\t03e8622803e80000\t03e865f400010000\t8664\tNcsiUwpApp\t8wekyb3d8bbwe\tneutral"",""unknown_u32"":""0000000b"",""architecture"":""Amd64"",""program_name"":""NcsiUwpApp"",""program_version"":""1000.25128.1000.0"",""sdk_version"":""1000.26100.1.0"",""publisher_id"":""8wekyb3d8bbwe"",""neutral"":true}},""executed"":null,""last_modified_ts"":null,""path_size"":160,""signature"":""10ts""}"
,,MicrosoftWindows.UndockedDevKit,,398,ShimcacheProgramEntry,,"{""cache_entry_position"":397,""controlset"":1,""data_size"":36,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0],""entry_type"":{""Program"":{""raw_entry"":""0000000b\t000a000065f40001\t000a000065f40001\t8664\tMicrosoftWindows.UndockedDevKit\tcw5n1h2txyewy\tneutral"",""unknown_u32"":""0000000b"",""architecture"":""Amd64"",""program_name"":""MicrosoftWindows.UndockedDevKit"",""program_version"":""10.0.26100.1"",""sdk_version"":""10.0.26100.1"",""publisher_id"":""cw5n1h2txyewy"",""neutral"":true}},""executed"":null,""last_modified_ts"":null,""path_size"":202,""signature"":""10ts""}"
,,MicrosoftWindows.LKG.Search,,399,ShimcacheProgramEntry,,"{""cache_entry_position"":398,""controlset"":1,""data_size"":36,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0],""entry_type"":{""Program"":{""raw_entry"":""00000009\t03e865f406ce0000\t000a00007fff0000\t8664\tMicrosoftWindows.LKG.Search\tcw5n1h2txyewy\t"",""unknown_u32"":""00000009"",""architecture"":""Amd64"",""program_name"":""MicrosoftWindows.LKG.Search"",""program_version"":""1000.26100.1742.0"",""sdk_version"":""10.0.32767.0"",""publisher_id"":""cw5n1h2txyewy"",""neutral"":false}},""executed"":null,""last_modified_ts"":null,""path_size"":180,""signature"":""10ts""}"
,,MicrosoftWindows.LKG.IrisService,,400,ShimcacheProgramEntry,,"{""cache_entry_position"":399,""controlset"":1,""data_size"":36,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0],""entry_type"":{""Program"":{""raw_entry"":""00000009\t03e865f406ce0000\t000a00007fff0000\t8664\tMicrosoftWindows.LKG.IrisService\tcw5n1h2txyewy\t"",""unknown_u32"":""00000009"",""architecture"":""Amd64"",""program_name"":""MicrosoftWindows.LKG.IrisService"",""program_version"":""1000.26100.1742.0"",""sdk_version"":""10.0.32767.0"",""publisher_id"":""cw5n1h2txyewy"",""neutral"":false}},""executed"":null,""last_modified_ts"":null,""path_size"":190,""signature"":""10ts""}"
,,MicrosoftWindows.LKG.AccountsService,,401,ShimcacheProgramEntry,,"{""cache_entry_position"":400,""controlset"":1,""data_size"":36,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0],""entry_type"":{""Program"":{""raw_entry"":""00000009\t03e865f406ce0000\t000a00007fff0000\t8664\tMicrosoftWindows.LKG.AccountsService\tcw5n1h2txyewy\t"",""unknown_u32"":""00000009"",""architecture"":""Amd64"",""program_name"":""MicrosoftWindows.LKG.AccountsService"",""program_version"":""1000.26100.1742.0"",""sdk_version"":""10.0.32767.0"",""publisher_id"":""cw5n1h2txyewy"",""neutral"":false}},""executed"":null,""last_modified_ts"":null,""path_size"":198,""signature"":""10ts""}"
,,MicrosoftWindows.Client.Photon,,402,ShimcacheProgramEntry,,"{""cache_entry_position"":401,""controlset"":1,""data_size"":36,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0],""entry_type"":{""Program"":{""raw_entry"":""00000009\t03e865f400040000\t000a00007fff0000\t8664\tMicrosoftWindows.Client.Photon\tcw5n1h2txyewy\t"",""unknown_u32"":""00000009"",""architecture"":""Amd64"",""program_name"":""MicrosoftWindows.Client.Photon"",""program_version"":""1000.26100.4.0"",""sdk_version"":""10.0.32767.0"",""publisher_id"":""cw5n1h2txyewy"",""neutral"":false}},""executed"":null,""last_modified_ts"":null,""path_size"":186,""signature"":""10ts""}"
,,MicrosoftWindows.Client.OOBE,,403,ShimcacheProgramEntry,,"{""cache_entry_position"":402,""controlset"":1,""data_size"":60,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0,0,4,0,0,4,0,0,0,0,0,0,0,64,0,0,0,4,0,0,0,0,0,0,0],""entry_type"":{""Program"":{""raw_entry"":""00000009\t03e865f400020000\t000a00007fff0000\t8664\tMicrosoftWindows.Client.OOBE\tcw5n1h2txyewy\t"",""unknown_u32"":""00000009"",""architecture"":""Amd64"",""program_name"":""MicrosoftWindows.Client.OOBE"",""program_version"":""1000.26100.2.0"",""sdk_version"":""10.0.32767.0"",""publisher_id"":""cw5n1h2txyewy"",""neutral"":false}},""executed"":null,""last_modified_ts"":null,""path_size"":182,""signature"":""10ts""}"
,,MicrosoftWindows.Client.FileExp,,404,ShimcacheProgramEntry,,"{""cache_entry_position"":403,""controlset"":1,""data_size"":36,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0],""entry_type"":{""Program"":{""raw_entry"":""00000009\t03e865f400030000\t000a00007fff0000\t8664\tMicrosoftWindows.Client.FileExp\tcw5n1h2txyewy\t"",""unknown_u32"":""00000009"",""architecture"":""Amd64"",""program_name"":""MicrosoftWindows.Client.FileExp"",""program_version"":""1000.26100.3.0"",""sdk_version"":""10.0.32767.0"",""publisher_id"":""cw5n1h2txyewy"",""neutral"":false}},""executed"":null,""last_modified_ts"":null,""path_size"":188,""signature"":""10ts""}"
,,MicrosoftWindows.Client.Core,,405,ShimcacheProgramEntry,,"{""cache_entry_position"":404,""controlset"":1,""data_size"":36,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0],""entry_type"":{""Program"":{""raw_entry"":""00000009\t03e865f400130000\t000a00007fff0000\t8664\tMicrosoftWindows.Client.Core\tcw5n1h2txyewy\t"",""unknown_u32"":""00000009"",""architecture"":""Amd64"",""program_name"":""MicrosoftWindows.Client.Core"",""program_version"":""1000.26100.19.0"",""sdk_version"":""10.0.32767.0"",""publisher_id"":""cw5n1h2txyewy"",""neutral"":false}},""executed"":null,""last_modified_ts"":null,""path_size"":182,""signature"":""10ts""}"
,,MicrosoftWindows.Client.CBS,,406,ShimcacheProgramEntry,,"{""cache_entry_position"":405,""controlset"":1,""data_size"":60,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0,0,4,0,0,4,0,0,0,0,0,0,0,64,0,0,0,4,0,0,0,0,0,0,0],""entry_type"":{""Program"":{""raw_entry"":""00000009\t03e865f400120000\t000a00007fff0000\t8664\tMicrosoftWindows.Client.CBS\tcw5n1h2txyewy\t"",""unknown_u32"":""00000009"",""architecture"":""Amd64"",""program_name"":""MicrosoftWindows.Client.CBS"",""program_version"":""1000.26100.18.0"",""sdk_version"":""10.0.32767.0"",""publisher_id"":""cw5n1h2txyewy"",""neutral"":false}},""executed"":null,""last_modified_ts"":null,""path_size"":180,""signature"":""10ts""}"
,,MicrosoftWindows.Client.AIX,,407,ShimcacheProgramEntry,,"{""cache_entry_position"":406,""controlset"":1,""data_size"":36,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0],""entry_type"":{""Program"":{""raw_entry"":""00000009\t03e865f4001d0000\t000a00007fff0000\t8664\tMicrosoftWindows.Client.AIX\tcw5n1h2txyewy\t"",""unknown_u32"":""00000009"",""architecture"":""Amd64"",""program_name"":""MicrosoftWindows.Client.AIX"",""program_version"":""1000.26100.29.0"",""sdk_version"":""10.0.32767.0"",""publisher_id"":""cw5n1h2txyewy"",""neutral"":false}},""executed"":null,""last_modified_ts"":null,""path_size"":180,""signature"":""10ts""}"
,,Microsoft.XboxGameCallableUI,,408,ShimcacheProgramEntry,,"{""cache_entry_position"":407,""controlset"":1,""data_size"":36,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0],""entry_type"":{""Program"":{""raw_entry"":""0000000b\t03e8622803e80000\t000a000000000000\t8664\tMicrosoft.XboxGameCallableUI\tcw5n1h2txyewy\tneutral"",""unknown_u32"":""0000000b"",""architecture"":""Amd64"",""program_name"":""Microsoft.XboxGameCallableUI"",""program_version"":""1000.25128.1000.0"",""sdk_version"":""10.0.0.0"",""publisher_id"":""cw5n1h2txyewy"",""neutral"":true}},""executed"":null,""last_modified_ts"":null,""path_size"":196,""signature"":""10ts""}"
,,Microsoft.WindowsAppRuntime.CBS,,409,ShimcacheProgramEntry,,"{""cache_entry_position"":408,""controlset"":1,""data_size"":36,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0],""entry_type"":{""Program"":{""raw_entry"":""00000009\t138900b806470000\t000c000000000000\t8664\tMicrosoft.WindowsAppRuntime.CBS\t8wekyb3d8bbwe\t"",""unknown_u32"":""00000009"",""architecture"":""Amd64"",""program_name"":""Microsoft.WindowsAppRuntime.CBS"",""program_version"":""5001.184.1607.0"",""sdk_version"":""12.0.0.0"",""publisher_id"":""8wekyb3d8bbwe"",""neutral"":false}},""executed"":null,""last_modified_ts"":null,""path_size"":188,""signature"":""10ts""}"
,,Microsoft.Windows.XGpuEjectDialog,,410,ShimcacheProgramEntry,,"{""cache_entry_position"":409,""controlset"":1,""data_size"":36,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0],""entry_type"":{""Program"":{""raw_entry"":""0000000b\t000a000065f40001\t000a000065f40001\t8664\tMicrosoft.Windows.XGpuEjectDialog\tcw5n1h2txyewy\tneutral"",""unknown_u32"":""0000000b"",""architecture"":""Amd64"",""program_name"":""Microsoft.Windows.XGpuEjectDialog"",""program_version"":""10.0.26100.1"",""sdk_version"":""10.0.26100.1"",""publisher_id"":""cw5n1h2txyewy"",""neutral"":true}},""executed"":null,""last_modified_ts"":null,""path_size"":206,""signature"":""10ts""}"
,,Microsoft.Windows.StartMenuExperienceHost,,411,ShimcacheProgramEntry,,"{""cache_entry_position"":410,""controlset"":1,""data_size"":60,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0,0,4,0,0,4,0,0,0,0,0,0,0,64,0,0,0,4,0,0,0,0,0,0,0],""entry_type"":{""Program"":{""raw_entry"":""0000000b\t000a000065f40515\t000a000065f40515\t8664\tMicrosoft.Windows.StartMenuExperienceHost\tcw5n1h2txyewy\tneutral"",""unknown_u32"":""0000000b"",""architecture"":""Amd64"",""program_name"":""Microsoft.Windows.StartMenuExperienceHost"",""program_version"":""10.0.26100.1301"",""sdk_version"":""10.0.26100.1301"",""publisher_id"":""cw5n1h2txyewy"",""neutral"":true}},""executed"":null,""last_modified_ts"":null,""path_size"":222,""signature"":""10ts""}"
,,Microsoft.Windows.ShellExperienceHost,,412,ShimcacheProgramEntry,,"{""cache_entry_position"":411,""controlset"":1,""data_size"":36,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0],""entry_type"":{""Program"":{""raw_entry"":""0000000b\t000a000065f40515\t000a000065f40515\t8664\tMicrosoft.Windows.ShellExperienceHost\tcw5n1h2txyewy\tneutral"",""unknown_u32"":""0000000b"",""architecture"":""Amd64"",""program_name"":""Microsoft.Windows.ShellExperienceHost"",""program_version"":""10.0.26100.1301"",""sdk_version"":""10.0.26100.1301"",""publisher_id"":""cw5n1h2txyewy"",""neutral"":true}},""executed"":null,""last_modified_ts"":null,""path_size"":214,""signature"":""10ts""}"
,,Microsoft.Windows.SecureAssessmentBrowser,,413,ShimcacheProgramEntry,,"{""cache_entry_position"":412,""controlset"":1,""data_size"":36,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0],""entry_type"":{""Program"":{""raw_entry"":""0000000b\t000a000065f40001\t000c000000000000\t8664\tMicrosoft.Windows.SecureAssessmentBrowser\tcw5n1h2txyewy\tneutral"",""unknown_u32"":""0000000b"",""architecture"":""Amd64"",""program_name"":""Microsoft.Windows.SecureAssessmentBrowser"",""program_version"":""10.0.26100.1"",""sdk_version"":""12.0.0.0"",""publisher_id"":""cw5n1h2txyewy"",""neutral"":true}},""executed"":null,""last_modified_ts"":null,""path_size"":222,""signature"":""10ts""}"
,,Microsoft.Windows.PrintQueueActionCenter,,414,ShimcacheProgramEntry,,"{""cache_entry_position"":413,""controlset"":1,""data_size"":36,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0],""entry_type"":{""Program"":{""raw_entry"":""0000000b\t0001000000020000\t000c000000000000\t8664\tMicrosoft.Windows.PrintQueueActionCenter\tcw5n1h2txyewy\tneutral"",""unknown_u32"":""0000000b"",""architecture"":""Amd64"",""program_name"":""Microsoft.Windows.PrintQueueActionCenter"",""program_version"":""1.0.2.0"",""sdk_version"":""12.0.0.0"",""publisher_id"":""cw5n1h2txyewy"",""neutral"":true}},""executed"":null,""last_modified_ts"":null,""path_size"":220,""signature"":""10ts""}"
,,Microsoft.Windows.PinningConfirmationDialog,,415,ShimcacheProgramEntry,,"{""cache_entry_position"":414,""controlset"":1,""data_size"":36,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0],""entry_type"":{""Program"":{""raw_entry"":""0000000b\t03e8623403e90000\t000a000000000000\t8664\tMicrosoft.Windows.PinningConfirmationDialog\tcw5n1h2txyewy\t"",""unknown_u32"":""0000000b"",""architecture"":""Amd64"",""program_name"":""Microsoft.Windows.PinningConfirmationDialog"",""program_version"":""1000.25140.1001.0"",""sdk_version"":""10.0.0.0"",""publisher_id"":""cw5n1h2txyewy"",""neutral"":false}},""executed"":null,""last_modified_ts"":null,""path_size"":212,""signature"":""10ts""}"
,,Microsoft.Windows.PeopleExperienceHost,,416,ShimcacheProgramEntry,,"{""cache_entry_position"":415,""controlset"":1,""data_size"":36,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0],""entry_type"":{""Program"":{""raw_entry"":""0000000b\t000a000065f40001\t000a000065f40001\t8664\tMicrosoft.Windows.PeopleExperienceHost\tcw5n1h2txyewy\tneutral"",""unknown_u32"":""0000000b"",""architecture"":""Amd64"",""program_name"":""Microsoft.Windows.PeopleExperienceHost"",""program_version"":""10.0.26100.1"",""sdk_version"":""10.0.26100.1"",""publisher_id"":""cw5n1h2txyewy"",""neutral"":true}},""executed"":null,""last_modified_ts"":null,""path_size"":216,""signature"":""10ts""}"
